Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
628;8650;-26285;28;1;0;0
629;-5450;-26252;21;1;0;0
630;11150;-26193;11;1;0;0
631;13950;-26129;10;1;0;0
632;13750;-26066;26;1;0;0
633;15050;-26001;9;1;0;0
634;-3000;-25965;21;1;0;0
635;14950;-25900;19;1;0;0
636;-29300;-25906;5;0;0;0
637;13600;-25843;19;1;0;0
638;14200;-25781;20;1;0;0
639;13200;-25720;20;1;0;0
640;13500;-25658;7;1;0;0
641;16100;-25593;13;1;0;0
642;13650;-25532;14;1;0;0
643;12350;-25473;13;1;0;0
644;15800;-25409;8;1;0;0
645;18800;-25341;13;1;0;0
646;-6800;-25312;23;1;0;0
647;3800;-25267;32;1;0;0
648;-4450;-25235;36;1;0;0
649;16250;-25171;11;1;0;0
650;12200;-25113;2;1;0;0
651;-32350;-25125;29;0;0;0
652;13400;-25065;4;1;0;0
653;13650;-25006;23;1;0;0
654;12650;-24949;18;1;0;0
655;-31000;-24958;15;0;0;0
656;12000;-24901;9;1;0;0
657;19900;-24833;25;1;0;0
658;11400;-24778;8;1;0;0
659;-28500;-24784;10;0;0;0
660;19200;-24717;21;1;0;0
661;12250;-24661;10;1;0;0
662;18750;-24596;18;1;0;0
663;-6850;-24569;14;1;0;0
664;-4650;-24539;37;1;0;0
665;13300;-24482;14;1;0;0
666;8750;-24432;16;1;0;0
667;13250;-24376;6;1;0;0
668;16600;-24314;15;1;0;0
669;15600;-24255;15;1;0;0
670;-18350;-24246;45;1;0;0
671;-5150;-24217;35;1;0;0
672;16000;-24158;14;1;0;0
673;14700;-24100;18;1;0;0
674;11150;-24047;33;1;0;0
675;-2550;-24016;21;1;0;0
676;18200;-23953;21;1;0;0
677;-7950;-23930;29;1;0;0
678;-25000;-23931;24;1;0;0
679;19050;-23868;23;1;0;0
680;-1850;-23835;41;1;0;0
681;-9750;-23815;16;1;0;0
682;1300;-23778;26;1;0;0
683;2100;-23740;20;1;0;0
684;15650;-23682;10;1;0;0
685;17100;-23623;13;1;0;0
686;-23950;-23623;30;0;0;0
687;14350;-23568;27;1;0;0
688;14900;-23512;24;1;0;0
689;13950;-23458;10;1;0;0
690;18500;-23397;17;1;0;0
691;5100;-23356;35;1;0;0
692;12650;-23304;5;1;0;0
693;14100;-23250;8;1;0;0
694;12900;-23198;6;1;0;0
695;12700;-23146;13;1;0;0
696;5000;-23106;22;1;0;0
697;12850;-23054;11;1;0;0
698;13700;-23001;9;1;0;0
699;3100;-22964;29;1;0;0
700;-6750;-22941;31;1;0;0
701;2050;-22905;25;1;0;0
702;11700;-22856;4;1;0;0
703;-1900;-22826;20;1;0;0
704;14700;-22773;9;1;0;0
705;14300;-22720;14;1;0;0
706;15150;-22667;12;1;0;0
707;-32350;-22680;33;1;0;0
708;16800;-22625;17;1;0;0
709;12000;-22576;13;1;0;0
710;15550;-22522;20;1;0;0
711;1200;-22489;23;1;0;0
712;11600;-22441;1;1;0;0
713;7900;-22398;23;1;0;0
714;9800;-22353;20;1;0;0
715;12500;-22304;7;1;0;0
716;-4550;-22280;14;1;0;0
717;15100;-22227;17;1;0;0
718;13700;-22177;9;1;0;0
719;9400;-22133;12;1;0;0
720;8350;-22091;44;1;0;0
721;18050;-22035;14;1;0;0
722;19500;-21978;17;1;0;0
723;-19950;-21975;5;0;0;0
724;9800;-21931;31;1;0;0
725;12300;-21884;5;1;0;0
726;-5000;-21861;37;1;0;0
727;-36500;-21881;24;0;0;0
728;16100;-21829;13;1;0;0
729;-3050;-21803;16;1;0;0
730;12200;-21756;24;1;0;0
731;17250;-21703;20;1;0;0
732;13350;-21655;9;1;0;0
733;-25100;-21660;28;0;0;0
734;13500;-21612;7;1;0;0
735;12800;-21565;21;1;0;0
736;-3850;-21541;39;1;0;0
737;16100;-21490;13;1;0;0
738;13950;-21442;10;1;0;0
739;16400;-21391;22;1;0;0
740;2100;-21359;19;1;0;0
741;15000;-21310;27;1;0;0
742;16500;-21259;12;1;0;0
743;19850;-21204;26;1;0;0
744;5200;-21168;28;1;0;0
745;16550;-21118;16;1;0;0
746;15800;-21068;21;1;0;0
747;17100;-21017;22;1;0;0
748;17950;-20965;33;1;0;0
749;13200;-20919;11;1;0;0
750;16000;-20870;32;1;0;0
751;18800;-20817;13;1;0;0
752;-17450;-20813;10;0;0;0
753;-21100;-20813;29;1;0;0
754;15950;-20764;15;1;0;0
755;11800;-20721;25;1;0;0
756;14050;-20675;22;1;0;0
757;11350;-20633;26;1;0;0
758;14000;-20587;5;1;0;0
759;350;-20560;28;1;0;0
760;14850;-20513;16;1;0;0
761;17000;-20464;19;1;0;0
762;6750;-20428;20;1;0;0
763;13200;-20384;11;1;0;0
764;950;-20356;30;1;0;0
765;15150;-20310;21;1;0;0
766;14000;-20265;23;1;0;0
767;15050;-20219;9;1;0;0
768;22050;-20164;28;1;0;0
769;20300;-20111;29;1;0;0
